Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
Italy,ITA,1962,50383891899.0,990.2601522
Jamaica,JAM,1962,777712445.8,463.8905134
Jordan,JOR,1962,,
Japan,JPN,1962,60723018684.0,639.6407854
Kazakhstan,KAZ,1962,,
Kenya,KEN,1962,868111400.0,100.3944951
Kyrgyz Republic,KGZ,1962,,
Cambodia,KHM,1962,660000008.6,109.4811702
Kiribati,KIR,1962,,
St. Kitts and Nevis,KNA,1962,12541562.15,246.1011784
"Korea, Rep.",KOR,1962,2814318517.0,106.1485057
Kuwait,KWT,1962,,
Latin America & Caribbean (excluding high income),LAC,1962,77784478750.0,375.5571903
Lao PDR,LAO,1962,,
Lebanon,LBN,1962,,
Liberia,LBR,1962,,
Libya,LBY,1962,,
St. Lucia,LCA,1962,,
Latin America & Caribbean,LCN,1962,98133168724.0,422.6539397
Least developed countries: UN classification,LDC,1962,,
Low income,LIC,1962,,
Liechtenstein,LIE,1962,,
Sri Lanka,LKA,1962,1434156379.0,138.536654
Lower middle income,LMC,1962,97978908296.0,94.68920294
Low & middle income,LMY,1962,336200000000.0,145.1337162
Lesotho,LSO,1962,41859162.82,48.16203156
Late-demographic dividend,LTE,1962,181100000000.0,162.5781703
Lithuania,LTU,1962,,
Luxembourg,LUX,1962,741509480.8,2311.798849
Latvia,LVA,1962,,
"Macao SAR, China",MAC,1962,,
St. Martin (French part),MAF,1962,,
Morocco,MAR,1962,2379606422.0,181.1826477
Monaco,MCO,1962,,
Moldova,MDA,1962,,
Madagascar,MDG,1962,739286906.9,138.120004
Maldives,MDV,1962,,
Middle East & North Africa,MEA,1962,,
Mexico,MEX,1962,15200000000.0,378.1534954
Marshall Islands,MHL,1962,,
Middle income,MIC,1962,321013000000.0,147.9847131
North Macedonia,MKD,1962,,
Mali,MLI,1962,,
Malta,MLT,1962,,
Myanmar,MMR,1962,612517344.8,26.98591999
Middle East & North Africa (excluding high income),MNA,1962,,
Montenegro,MNE,1962,,
Mongolia,MNG,1962,,
Northern Mariana Islands,MNP,1962,,
Mozambique,MOZ,1962,,
Mauritania,MRT,1962,164271590.8,182.1818927
Mauritius,MUS,1962,,
Malawi,MWI,1962,183116337.7,47.69838391
Malaysia,MYS,1962,2001502679.0,230.2605937
North America,NAC,1962,647422000000.0,3155.097538
Namibia,NAM,1962,,
New Caledonia,NCL,1962,,
Niger,NER,1962,531736492.9,148.1891599
Nigeria,NGA,1962,4909302954.0,104.3870285
Nicaragua,NIC,1962,265291588.7,140.5573456
Netherlands,NLD,1962,14647057370.0,1240.677894
Norway,NOR,1962,6066976683.0,1667.24743
Nepal,NPL,1962,574091101.2,55.02568891
Nauru,NRU,1962,,
New Zealand,NZL,1962,6077496268.0,2448.628633
OECD members,OED,1962,1226900000000.0,1474.283507
Oman,OMN,1962,,
Other small states,OSS,1962,,
Pakistan,PAK,1962,4310163797.0,91.31918488
Panama,PAN,1962,652120900.0,542.3281858
Peru,PER,1962,3286773188.0,305.7616169
Philippines,PHL,1962,4954529277.0,176.4600348
Palau,PLW,1962,,
Papua New Guinea,PNG,1962,261184037.4,111.6004653
Poland,POL,1962,,
Pre-demographic dividend,PRE,1962,23637172382.0,120.3833823
Puerto Rico,PRI,1962,2094400000.0,854.744805
"Korea, Dem. People's Rep.",PRK,1962,,
Portugal,PRT,1962,3668222358.0,407.8528436
Paraguay,PRY,1962,,
West Bank and Gaza,PSE,1962,,
Pacific island small states,PSS,1962,,
Post-demographic dividend,PST,1962,1196190000000.0,1545.755736
French Polynesia,PYF,1962,,
Qatar,QAT,1962,,
Romania,ROU,1962,,
Russian Federation,RUS,1962,,
Rwanda,RWA,1962,125000008.0,40.94418195
South Asia,SAS,1962,53721519494.0,89.91132804
Saudi Arabia,SAU,1962,,
Sudan,SDN,1962,1541666667.0,140.7251282
Senegal,SEN,1962,1085475574.0,320.5015389
Singapore,SGP,1962,826244610.0,472.0858245
Solomon Islands,SLB,1962,,
Sierra Leone,SLE,1962,342721579.8,143.4726483
El Salvador,SLV,1962,,
San Marino,SMR,1962,,
Somalia,SOM,1962,203531927.5,70.81304897
Serbia,SRB,1962,,
Sub-Saharan Africa (excluding high income),SSA,1962,35070766314.0,147.3081546
South Sudan,SSD,1962,,
Sub-Saharan Africa,SSF,1962,35082238991.0,147.329089
Small states,SST,1962,,
Sao Tome and Principe,STP,1962,,
Suriname,SUR,1962,116150000.0,382.2056375
Slovak Republic,SVK,1962,,
Slovenia,SVN,1962,,
Sweden,SWE,1962,18667251380.0,2468.694589
Eswatini,SWZ,1962,45927061.46,131.1620895
Sint Maarten (Dutch part),SXM,1962,,
Seychelles,SYC,1962,12642026.57,287.0447884
Syrian Arab Republic,SYR,1962,1110565881.0,227.7883404
Turks and Caicos Islands,TCA,1962,,
Chad,TCD,1962,357635713.9,114.5818066
East Asia & Pacific (IDA & IBRD countries),TEA,1962,65298534066.0,72.99708376
Europe & Central Asia (IDA & IBRD countries),TEC,1962,,
Togo,TGO,1962,132237441.6,81.99444408
Thailand,THA,1962,3308912797.0,113.7828498
Tajikistan,TJK,1962,,
Turkmenistan,TKM,1962,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1962,92113796428.0,415.5329984
Timor-Leste,TLS,1962,,
Middle East & North Africa (IDA & IBRD countries),TMN,1962,,
Tonga,TON,1962,,
South Asia (IDA & IBRD),TSA,1962,53721519494.0,89.91132804
Sub-Saharan Africa (IDA & IBRD countries),TSS,1962,35082238991.0,147.329089
Trinidad and Tobago,TTO,1962,619319197.3,704.2231582
Tunisia,TUN,1962,,
Turkiye,TUR,1962,8922222222.0,309.4466243
Tuvalu,TUV,1962,,
Tanzania,TZA,1962,,
Uganda,UGA,1962,449012578.6,62.22631459
Ukraine,UKR,1962,,
Upper middle income,UMC,1962,223961000000.0,197.4113115
Uruguay,URY,1962,1710004407.0,656.7132268
United States,USA,1962,605100000000.0,3243.843078
Uzbekistan,UZB,1962,,
St. Vincent and the Grenadines,VCT,1962,14524878.96,174.4960771
"Venezuela, RB",VEN,1962,8946969697.0,1023.355237
British Virgin Islands,VGB,1962,,
Virgin Islands (U.S.),VIR,1962,,
Vietnam,VNM,1962,,
Vanuatu,VUT,1962,,
World,WLD,1962,1550300000000.0,496.165533
Samoa,WSM,1962,,
Kosovo,XKX,1962,,
"Yemen, Rep.",YEM,1962,,
South Africa,ZAF,1962,9813996079.0,546.2619353
Zambia,ZMB,1962,693142857.1,212.5784491
Zimbabwe,ZWE,1962,1117601600.0,276.6882328
Aruba,ABW,1963,,
Africa Eastern and Southern,AFE,1963,28210036878.0,199.7849158
Afghanistan,AFG,1963,751111191.1,78.70642878
Africa Western and Central,AFW,1963,12676330765.0,123.4410895
Angola,AGO,1963,,
Albania,ALB,1963,,
Andorra,AND,1963,,
Arab World,ARB,1963,,
United Arab Emirates,ARE,1963,,
Argentina,ARG,1963,18272123664.0,850.3045786
Armenia,ARM,1963,,
American Samoa,ASM,1963,,
Antigua and Barbuda,ATG,1963,,
Australia,AUS,1963,21539926084.0,1967.116537
Austria,AUT,1963,8374175258.0,1167.000532
Azerbaijan,AZE,1963,,
Burundi,BDI,1963,232749998.0,78.51462075
Belgium,BEL,1963,14260017387.0,1535.023729
Benin,BEN,1963,253927646.5,99.85891753
Burkina Faso,BFA,1963,394040588.3,78.37219583
Bangladesh,BGD,1963,5319458351.0,101.9014125
Bulgaria,BGR,1963,,
Bahrain,BHR,1963,,
"Bahamas, The",BHS,1963,237745098.0,1867.010351
Bosnia and Herzegovina,BIH,1963,,
Belarus,BLR,1963,,
Belize,BLZ,1963,33749405.01,336.9381023
Bermuda,BMU,1963,96366652.3,2020.265247
Bolivia,BOL,1963,478805990.1,123.4293413
Brazil,BRA,1963,23287712878.0,295.6319708
Barbados,BRB,1963,,
Brunei Darussalam,BRN,1963,,
Bhutan,BTN,1963,,
Botswana,BWA,1963,38091150.57,71.10643908
Central African Republic,CAF,1963,129379097.9,81.91790923
Canada,CAN,1963,45029988561.0,2374.498448
Central Europe and the Baltics,CEB,1963,,
Switzerland,CHE,1963,13063643796.0,2294.182847
Channel Islands,CHI,1963,,
Chile,CHL,1963,5668187500.0,655.2522487
China,CHN,1963,50706799903.0,74.31364345
Cote d'Ivoire,CIV,1963,761047045.8,194.2125298
Cameroon,CMR,1963,718320701.4,130.1752742
"Congo, Dem. Rep.",COD,1963,6213185743.0,377.4298785
"Congo, Rep.",COG,1963,172233430.9,157.0558661
Colombia,COL,1963,4836166667.0,274.3149575
Comoros,COM,1963,,
Cabo Verde,CPV,1963,,
Costa Rica,CRI,1963,511902136.8,344.3546568
Caribbean small states,CSS,1963,2290313588.0,516.739524
Cuba,CUB,1963,,
Curacao,CUW,1963,,
Cayman Islands,CYM,1963,,
Cyprus,CYP,1963,,
Czech Republic,CZE,1963,,
Germany,DEU,1963,,
Djibouti,DJI,1963,,
Dominica,DMA,1963,,
Denmark,DNK,1963,,
Dominican Republic,DOM,1963,940799900.0,258.5957819
Algeria,DZA,1963,2702960118.0,226.8954501
East Asia & Pacific (excluding high income),EAP,1963,70843947165.0,76.20535306
Early-demographic dividend,EAR,1963,173712000000.0,165.1296255
East Asia & Pacific,EAS,1963,176701000000.0,163.0253642
Europe & Central Asia (excluding high income),ECA,1963,,
Europe & Central Asia,ECS,1963,,
Ecuador,ECU,1963,1824344492.0,368.6295837
"Egypt, Arab Rep.",EGY,1963,,
Euro area,EMU,1963,335342000000.0,1229.910396
Eritrea,ERI,1963,,
Spain,ESP,1963,19074913948.0,609.4873841
Estonia,EST,1963,,
Ethiopia,ETH,1963,,
European Union,EUU,1963,,
Fragile and conflict affected situations,FCS,1963,,
Finland,FIN,1963,6885920329.0,1522.319242
Fiji,FJI,1963,129454728.6,296.7083165
France,FRA,1963,84759195106.0,1744.640123
Faroe Islands,FRO,1963,,
"Micronesia, Fed. Sts.",FSM,1963,,
Gabon,GAB,1963,154480244.2,298.4704462
United Kingdom,GBR,1963,86561961812.0,1613.456884
Georgia,GEO,1963,,
Ghana,GHA,1963,1540616246.0,211.0397367
Gibraltar,GIB,1963,,
Guinea,GIN,1963,,
"Gambia, The",GMB,1963,,
Guinea-Bissau,GNB,1963,,
Equatorial Guinea,GNQ,1963,10840095.13,40.75147132
Greece,GRC,1963,5895278024.0,695.2286244
Grenada,GRD,1963,,
Greenland,GRL,1963,,
Guatemala,GTM,1963,1262800000.0,280.0966364
Guam,GUM,1963,,
Guyana,GUY,1963,175756868.7,282.3040713
High income,HIC,1963,1316150000000.0,1626.108169
"Hong Kong SAR, China",HKG,1963,1935298266.0,565.7278104
Honduras,HND,1963,410200000.0,185.0488471
Heavily indebted poor countries (HIPC),HPC,1963,23386439658.0,134.6192176
Croatia,HRV,1963,,
Haiti,HTI,1963,294883400.0,71.96218417
Hungary,HUN,1963,,
IBRD only,IBD,1963,344262000000.0,170.4644457
IDA & IBRD total,IBT,1963,393260000000.0,161.9774408
IDA total,IDA,1963,47190401379.0,115.5733146
IDA blend,IDB,1963,14611892062.0,112.8821019
Indonesia,IDN,1963,,
IDA only,IDX,1963,33687637210.0,120.7996885
Isle of Man,IMN,1963,,
India,IND,1963,48421923459.0,101.1264294
Not classified,INX,1963,,
Ireland,IRL,1963,2430843768.0,852.1353017
"Iran, Islamic Rep.",IRN,1963,4928628018.0,208.132467
Iraq,IRQ,1963,1978437693.0,250.7872054
Iceland,ISL,1963,340061650.1,1831.705656
Israel,ISR,1963,2992333333.0,1257.811405
Italy,ITA,1963,57710743060.0,1126.019337
Jamaica,JAM,1963,826690466.2,485.2438081
Jordan,JOR,1963,,
Japan,JPN,1963,69498131797.0,724.6937622
Kazakhstan,KAZ,1963,,
Kenya,KEN,1963,926589348.6,103.778721
Kyrgyz Republic,KGZ,1963,,
Cambodia,KHM,1963,728571437.1,117.8234502
Kiribati,KIR,1963,,
St. Kitts and Nevis,KNA,1963,12833226.39,253.9774464
"Korea, Rep.",KOR,1963,3988784572.0,146.3143419
Kuwait,KWT,1963,,
Latin America & Caribbean (excluding high income),LAC,1963,78360336749.0,368.0389525
Lao PDR,LAO,1963,,
Lebanon,LBN,1963,,
Liberia,LBR,1963,,
Libya,LBY,1963,,
St. Lucia,LCA,1963,,
Latin America & Caribbean,LCN,1963,100056000000.0,419.323544
Least developed countries: UN classification,LDC,1963,,
Low income,LIC,1963,,
Liechtenstein,LIE,1963,,
Sri Lanka,LKA,1963,1240672269.0,117.0719883
Lower middle income,LMC,1963,109078000000.0,103.0087703
Low & middle income,LMY,1963,363552000000.0,153.3188539
Lesotho,LSO,1963,47039059.22,53.08783393
Late-demographic dividend,LTE,1963,198229000000.0,173.90175
Lithuania,LTU,1963,,
Luxembourg,LUX,1963,791140595.8,2441.038555
Latvia,LVA,1963,,
"Macao SAR, China",MAC,1963,,
St. Martin (French part),MAF,1963,,
Morocco,MAR,1963,2657247327.0,196.5312805
Monaco,MCO,1963,,
Moldova,MDA,1963,,
Madagascar,MDG,1963,759345863.0,138.4071657
Maldives,MDV,1963,,
Middle East & North Africa,MEA,1963,,
Mexico,MEX,1963,16960000000.0,409.0455701
Marshall Islands,MHL,1963,,
Middle income,MIC,1963,344193000000.0,154.9993269
North Macedonia,MKD,1963,,
Mali,MLI,1963,,
Malta,MLT,1963,,
Myanmar,MMR,1963,659976659.6,28.4494305
Middle East & North Africa (excluding high income),MNA,1963,,
Montenegro,MNE,1963,,
Mongolia,MNG,1963,,
Northern Mariana Islands,MNP,1963,,
Mozambique,MOZ,1963,,
Mauritania,MRT,1963,168186331.3,181.0904764
Mauritius,MUS,1963,,
Malawi,MWI,1963,190816183.7,48.50542835
Malaysia,MYS,1963,2510126748.0,279.7175405
North America,NAC,1963,683726000000.0,3283.141453
Namibia,NAM,1963,,
New Caledonia,NCL,1963,,
Niger,NER,1963,586294761.5,158.7160645
Nigeria,NGA,1963,5165489010.0,107.5405726
Nicaragua,NIC,1963,292916241.1,150.5036589
Netherlands,NLD,1963,15891241386.0,1328.036649
Norway,NOR,1963,6510239503.0,1775.582655
Nepal,NPL,1963,496947904.4,46.86145326
Nauru,NRU,1963,,
New Zealand,NZL,1963,6638937283.0,2622.220271
OECD members,OED,1963,1322450000000.0,1567.435637
Oman,OMN,1963,,
Other small states,OSS,1963,,
Pakistan,PAK,1963,4630827383.0,95.70337782
Panama,PAN,1963,722784500.0,583.4115618
Peru,PER,1963,3600957771.0,325.5163392
Philippines,PHL,1963,5505055618.0,189.746866
Palau,PLW,1963,,
Papua New Guinea,PNG,1963,275968039.5,115.6641376
Poland,POL,1963,,
Pre-demographic dividend,PRE,1963,27546878888.0,137.0507197
Puerto Rico,PRI,1963,2333600000.0,931.751666
"Korea, Dem. People's Rep.",PRK,1963,,
Portugal,PRT,1963,3905734460.0,432.5117296
Paraguay,PRY,1963,,
West Bank and Gaza,PSE,1963,,
Pacific island small states,PSS,1963,,
Post-demographic dividend,PST,1963,1288520000000.0,1645.31647
French Polynesia,PYF,1963,,
Qatar,QAT,1963,,
Romania,ROU,1963,,
Russian Federation,RUS,1963,,
Rwanda,RWA,1963,128000000.0,41.21829693
South Asia,SAS,1963,60426255395.0,98.97857963
Saudi Arabia,SAU,1963,,
Sudan,SDN,1963,1568333333.0,139.309845
Senegal,SEN,1963,1122139637.0,322.3007333
Singapore,SGP,1963,917614007.6,511.2055753
Solomon Islands,SLB,1963,,
Sierra Leone,SLE,1963,348546952.1,143.6203068
El Salvador,SLV,1963,,
San Marino,SMR,1963,,
Somalia,SOM,1963,216145935.9,73.60720426
Serbia,SRB,1963,,
Sub-Saharan Africa (excluding high income),SSA,1963,40093962243.0,164.42181
South Sudan,SSD,1963,,
Sub-Saharan Africa,SSF,1963,40106482678.0,164.4426901
Small states,SST,1963,,
Sao Tome and Principe,STP,1963,,
Suriname,SUR,1963,125950000.0,403.7570726
Slovak Republic,SVK,1963,,
Slovenia,SVN,1963,,
Sweden,SWE,1963,20204870630.0,2657.022505
Eswatini,SWZ,1963,54128377.43,151.5017044
Sint Maarten (Dutch part),SXM,1963,,
Seychelles,SYC,1963,13923029.26,308.1952644
Syrian Arab Republic,SYR,1963,1200447408.0,238.4376334
Turks and Caicos Islands,TCA,1963,,
Chad,TCD,1963,371767002.7,116.7765439
East Asia & Pacific (IDA & IBRD countries),TEA,1963,70737725343.0,77.09303979
Europe & Central Asia (IDA & IBRD countries),TEC,1963,,
Togo,TGO,1963,143255784.5,87.79229795
Thailand,THA,1963,3540403457.0,118.143907
Tajikistan,TJK,1963,,
Turkmenistan,TKM,1963,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1963,93696328125.0,411.1903296
Timor-Leste,TLS,1963,,
Middle East & North Africa (IDA & IBRD countries),TMN,1963,,
Tonga,TON,1963,,
South Asia (IDA & IBRD),TSA,1963,60426255395.0,98.97857963
Sub-Saharan Africa (IDA & IBRD countries),TSS,1963,40106482678.0,164.4426901
Trinidad and Tobago,TTO,1963,678235373.0,760.3978853
Tunisia,TUN,1963,,
Turkiye,TUR,1963,10355555556.0,350.6629852
Tuvalu,TUV,1963,,
Tanzania,TZA,1963,,
Uganda,UGA,1963,516147798.7,69.17354301
Ukraine,UKR,1963,,
Upper middle income,UMC,1963,234968000000.0,202.263688
Uruguay,URY,1963,1539681491.0,584.2916335
United States,USA,1963,638600000000.0,3374.515171
Uzbekistan,UZB,1963,,
St. Vincent and the Grenadines,VCT,1963,13708219.1,162.8054525
"Venezuela, RB",VEN,1963,9753333333.0,1077.403051
British Virgin Islands,VGB,1963,,
Virgin Islands (U.S.),VIR,1963,,
Vietnam,VNM,1963,,
Vanuatu,VUT,1963,,
World,WLD,1963,1671350000000.0,523.9897409
Samoa,WSM,1963,,
Kosovo,XKX,1963,,
"Yemen, Rep.",YEM,1963,,
South Africa,ZAF,1963,10854195663.0,589.1604605
Zambia,ZMB,1963,718714285.7,213.8967589
Zimbabwe,ZWE,1963,1159511700.0,277.4797151
Aruba,ABW,1964,,
Africa Eastern and Southern,AFE,1964,26118787467.0,180.2287741
Afghanistan,AFG,1964,800000044.4,82.09530653
Africa Western and Central,AFW,1964,13838369295.0,131.8524227
Angola,AGO,1964,,
Albania,ALB,1964,,
Andorra,AND,1964,,
Arab World,ARB,1964,,
United Arab Emirates,ARE,1964,,
Argentina,ARG,1964,25605249382.0,1173.238105
Armenia,ARM,1964,,
American Samoa,ASM,1964,,
Antigua and Barbuda,ATG,1964,,
Australia,AUS,1964,23801097547.0,2131.377948
Austria,AUT,1964,9169983886.0,1269.412583
Azerbaijan,AZE,1964,,
Burundi,BDI,1964,260750008.0,86.16154951
Belgium,BEL,1964,15960106681.0,1701.846276
Benin,BEN,1964,269818988.3,104.3399294
Burkina Faso,BFA,1964,410321618.2,80.47271812
Bangladesh,BGD,1964,5386054619.0,100.2211042
Bulgaria,BGR,1964,,
Bahrain,BHR,1964,,
"Bahamas, The",BHS,1964,266666666.7,1994.440497
Bosnia and Herzegovina,BIH,1964,,
Belarus,BLR,1964,,
Belize,BLZ,1964,36193826.12,351.1611263
Bermuda,BMU,1964,107566650.6,2199.727007
Bolivia,BOL,1964,539491477.3,136.312362
Brazil,BRA,1964,20963733695.0,258.6053707
Barbados,BRB,1964,,
Brunei Darussalam,BRN,1964,,
Bhutan,BTN,1964,,
Botswana,BWA,1964,41613969.05,75.95591847
Central African Republic,CAF,1964,142025069.5,88.29011578
Canada,CAN,1964,49377522897.0,2555.111146
Central Europe and the Baltics,CEB,1964,,
Switzerland,CHE,1964,14480556572.0,2501.29319
Channel Islands,CHI,1964,,
Chile,CHL,1964,5982347826.0,678.1281064
China,CHN,1964,59708343489.0,85.49855516
Cote d'Ivoire,CIV,1964,921063266.4,226.2270418
Cameroon,CMR,1964,776650126.2,137.6297641
"Congo, Dem. Rep.",COD,1964,2881545273.0,170.467005
"Congo, Rep.",COG,1964,185693724.8,165.0091659
Colombia,COL,1964,5973366667.0,328.6550321
Comoros,COM,1964,,
Cabo Verde,CPV,1964,,
Costa Rica,CRI,1964,542578367.2,352.3368849
Caribbean small states,CSS,1964,2470264540.0,547.9505273
Cuba,CUB,1964,,
Curacao,CUW,1964,,
Cayman Islands,CYM,1964,,
Cyprus,CYP,1964,,
Czech Republic,CZE,1964,,
Germany,DEU,1964,,
Djibouti,DJI,1964,,
Dominica,DMA,1964,,
Denmark,DNK,1964,,
Dominican Republic,DOM,1964,1025599900.0,272.9748001
Algeria,DZA,1964,2909292864.0,238.0437104
East Asia & Pacific (excluding high income),EAP,1964,81762813021.0,85.83977142
Early-demographic dividend,EAR,1964,198975000000.0,184.6581977
East Asia & Pacific,EAS,1964,202680000000.0,182.7115526
Europe & Central Asia (excluding high income),ECA,1964,,
Europe & Central Asia,ECS,1964,,
Ecuador,ECU,1964,2244146868.0,440.5602342
"Egypt, Arab Rep.",EGY,1964,,
Euro area,EMU,1964,373024000000.0,1355.645823
Eritrea,ERI,1964,,
Spain,ESP,1964,21343844644.0,675.2416391
Estonia,EST,1964,,
Ethiopia,ETH,1964,,
European Union,EUU,1964,,
Fragile and conflict affected situations,FCS,1964,,
Finland,FIN,1964,7766655086.0,1707.503938
Fiji,FJI,1964,140032741.5,310.8122766
France,FRA,1964,94007851047.0,1909.54162
Faroe Islands,FRO,1964,,
"Micronesia, Fed. Sts.",FSM,1964,,
Gabon,GAB,1964,215679855.3,410.9040835
United Kingdom,GBR,1964,94407558351.0,1748.288118
Georgia,GEO,1964,,
Ghana,GHA,1964,1731092437.0,230.0617103
Gibraltar,GIB,1964,,
Guinea,GIN,1964,,
"Gambia, The",GMB,1964,,
Guinea-Bissau,GNB,1964,,
Equatorial Guinea,GNQ,1964,12712471.4,46.9760524
Greece,GRC,1964,6669673257.0,783.705881
Grenada,GRD,1964,,
Greenland,GRL,1964,,
Guatemala,GTM,1964,1299099900.0,279.9304645
Guam,GUM,1964,,
Guyana,GUY,1964,194773376.9,305.3663987
High income,HIC,1964,1436600000000.0,1753.352587
"Hong Kong SAR, China",HKG,1964,2206466461.0,629.5915258
Honduras,HND,1964,457000000.0,200.4347285
Heavily indebted poor countries (HIPC),HPC,1964,20892307286.0,117.340784
Croatia,HRV,1964,,
Haiti,HTI,1964,325281200.0,77.86259725
Hungary,HUN,1964,,
IBRD only,IBD,1964,389544000000.0,188.6272359
IDA & IBRD total,IBT,1964,436186000000.0,175.6094547
IDA total,IDA,1964,46072882466.0,110.0414722
IDA blend,IDB,1964,15945493756.0,120.1378164
Indonesia,IDN,1964,,
IDA only,IDX,1964,30979451541.0,108.3349688
Isle of Man,IMN,1964,,
India,IND,1964,56480289941.0,115.5374961
Not classified,INX,1964,,
Ireland,IRL,1964,2766608946.0,965.1354227
"Iran, Islamic Rep.",IRN,1964,5379845648.0,221.3212827
Iraq,IRQ,1964,2340521143.0,288.1634817
Iceland,ISL,1964,434267936.9,2297.920643
Israel,ISR,1964,3405333333.0,1375.892256
Italy,ITA,1964,63175417019.0,1222.54454
Jamaica,JAM,1964,897931401.4,518.8138716
Jordan,JOR,1964,,
Japan,JPN,1964,81749006382.0,843.6168785
Kazakhstan,KAZ,1964,,
Kenya,KEN,1964,998759333.6,108.2936884
Kyrgyz Republic,KGZ,1964,,
Cambodia,KHM,1964,782857128.6,123.6459254
Kiribati,KIR,1964,,
St. Kitts and Nevis,KNA,1964,13416554.86,268.7180512
"Korea, Rep.",KOR,1964,3458939358.0,123.6034948
Kuwait,KWT,1964,,
Latin America & Caribbean (excluding high income),LAC,1964,89861395781.0,410.6628717
Lao PDR,LAO,1964,,
Lebanon,LBN,1964,,
Liberia,LBR,1964,,
Libya,LBY,1964,,
St. Lucia,LCA,1964,,
Latin America & Caribbean,LCN,1964,110927000000.0,452.4923023
Least developed countries: UN classification,LDC,1964,,
Low income,LIC,1964,,
Liechtenstein,LIE,1964,,
Sri Lanka,LKA,1964,1309747899.0,120.714348
Lower middle income,LMC,1964,122477000000.0,113.0093328
Low & middle income,LMY,1964,407203000000.0,167.8198287
Lesotho,LSO,1964,51938961.22,57.47005138
Late-demographic dividend,LTE,1964,217638000000.0,186.7464125
